Latitude,Longitude,Occurrence Status,srad,vap,aet,def,pdsi,pet,ppt,q,soil,swe,tmax,tmin,vpd,ws
-36.996996,140.607947,0,201.599365234375,1.0420000553131104,40.0,76.70000457763672,-3.1999998092651367,119.5,38.900000000000006,1.9000000000000001,10.5,0.0,21.5,8.199999809265137,0.7299999594688416,4.0
-35.068339,146.274592,1,224.90176391601562,0.9890000224113464,19.5,123.4000015258789,-3.8999998569488525,150.1999969482422,20.5,1.0,2.0,0.0,26.0,11.300000190734863,1.3799999952316284,3.1999998092651367
-38.162099,145.176004,1,193.79722595214844,1.1110000610351562,57.5,51.70000076293945,-5.199999809265137,120.0999984741211,63.6,3.2,34.0,0.0,20.399999618530273,10.09999942779541,0.5899999737739563,5.400000095367432
-37.5838,140.318,1,191.70065307617188,1.096000075340271,51.0,61.70000076293945,-3.299999952316284,111.0999984741211,40.6,2.0,37.79999923706055,0.0,20.299999237060547,9.5,0.5099999904632568,5.599999904632568
-34.6051,150.147664,0,200.90318298339844,0.9440000653266907,46.20000076293945,45.79999923706055,-4.900000095367432,102.4000015258789,47.800000000000004,2.4000000000000004,24.200000762939453,0.0,20.299999237060547,8.399999618530273,0.6399999856948853,3.1999998092651367
-36.995598,145.768997,0,204.00003051757812,0.9520000219345093,45.70000076293945,53.900001525878906,-4.5,113.70000457763672,55.900000000000006,2.8000000000000003,27.5,0.0,21.0,7.599999904632568,0.75,3.6999998092651367
-34.6169,148.399,1,211.19961547851562,0.9520000219345093,33.70000076293945,82.4000015258789,-4.400000095367432,127.5999984741211,35.9,1.8,2.799999952316284,0.0,23.299999237060547,8.5,1.0099999904632568,3.1999998092651367
-32.83622,148.336145,0,223.30133056640625,0.9540000557899475,24.600000381469727,98.80000305175781,-4.799999713897705,139.8000030517578,25.700000000000003,1.3,2.200000047683716,0.0,24.5,10.5,1.1999999284744263,3.299999952316284
-33.2124,147.241,1,223.99752807617188,0.9330000281333923,17.80000114440918,117.70000457763672,-4.099999904632568,152.5,18.7,0.9,1.399999976158142,0.0,26.69999885559082,12.59999942779541,1.5999999046325684,3.0999999046325684
-36.053591,147.386896,0,212.09825134277344,0.9550000429153442,46.0,57.900001525878906,-4.900000095367432,120.0999984741211,49.400000000000006,2.5,25.100000381469727,0.0,22.399999618530273,8.300000190734863,0.8700000047683716,3.0
-35.4433,150.397,1,199.9029083251953,1.3360000848770142,66.80000305175781,35.20000076293945,-4.400000095367432,107.70000457763672,67.10000000000001,3.4000000000000004,29.30000114440918,0.0,22.19999885559082,13.199999809265137,0.6100000143051147,4.199999809265137
-36.0195,146.35,1,215.29913330078125,0.9810000658035278,29.5,91.4000015258789,-4.299999713897705,133.8000030517578,30.0,1.5,6.200000286102295,0.0,24.100000381469727,10.09999942779541,1.090000033378601,3.0
-37.128431,145.238809,1,209.09742736816406,0.9650000333786011,43.79999923706055,79.70000457763672,-4.599999904632568,118.0,49.2,2.5,16.5,0.0,21.399999618530273,8.300000190734863,0.7599999904632568,3.8999998569488525
-36.8127,144.236,1,214.698974609375,0.9450000524520874,38.20000076293945,97.0,-3.299999952316284,127.80000305175781,40.1,2.0,10.199999809265137,0.0,21.399999618530273,8.0,0.85999995470047,3.799999952316284
-37.564516,144.089689,1,200.59909057617188,0.8980000615119934,47.10000228881836,29.0,-3.8999998569488525,108.30000305175781,70.60000000000001,3.5,45.79999923706055,0.0,17.899999618530273,6.399999618530273,0.5199999809265137,4.699999809265137
-35.067593,146.273691,1,224.997802734375,0.987000048160553,19.399999618530273,121.70000457763672,-3.799999952316284,151.3000030517578,20.400000000000002,1.0,2.0,0.0,26.0,11.300000190734863,1.3899999856948853,3.0999999046325684
-35.956486,146.002457,1,217.00360107421875,0.9890000224113464,25.899999618530273,113.80000305175781,-3.8999998569488525,137.60000610351562,24.900000000000002,1.2000000000000002,2.799999952316284,0.0,24.799999237060547,10.800000190734863,1.159999966621399,3.299999952316284
-31.382847,149.342748,0,227.203125,1.0110000371932983,42.0,92.0,-3.8999998569488525,142.60000610351562,44.2,2.2,2.700000047683716,0.0,25.599998474121094,10.300000190734863,1.2999999523162842,3.299999952316284
-36.43704,148.781093,0,201.30227661132812,0.8360000252723694,29.0,52.20000076293945,-4.199999809265137,113.0999984741211,31.1,1.6,2.299999952316284,0.0,19.299999237060547,5.599999904632568,0.5699999928474426,3.3999998569488525
-34.7306,150.835,1,195.89785766601562,1.4040000438690186,77.0999984741211,41.400001525878906,-4.699999809265137,115.80000305175781,72.9,3.6,39.400001525878906,0.0,22.899999618530273,14.09999942779541,0.6499999761581421,4.599999904632568
-34.354,150.808,1,196.30191040039062,1.2470000982284546,69.5999984741211,19.399999618530273,-4.5,109.9000015258789,65.9,3.3000000000000003,47.400001525878906,0.0,21.399999618530273,11.5,0.5600000023841858,4.299999713897705
-35.7884,146.034,1,219.99642944335938,0.9800000190734863,22.200000762939453,120.20000457763672,-4.0,140.3000030517578,23.3,1.2000000000000002,2.799999952316284,0.0,25.0,10.800000190734863,1.1999999284744263,3.299999952316284
-37.0375,143.694,1,212.69842529296875,0.9530000686645508,34.0,94.80000305175781,-3.0,125.4000015258789,36.4,1.8,9.5,0.0,21.100000381469727,7.5,0.8100000023841858,4.199999809265137
-36.404308,146.688094,0,205.80052185058594,0.8640000224113464,47.5,33.900001525878906,-3.8999998569488525,114.5,60.300000000000004,3.0,28.0,0.0,20.19999885559082,7.5,0.7400000095367432,3.3999998569488525
-36.8937,144.534,1,214.29885864257812,0.9500000476837158,32.5,100.9000015258789,-3.799999952316284,126.9000015258789,34.2,1.7000000000000002,7.599999904632568,0.0,22.0,8.699999809265137,0.8799999952316284,3.6999998092651367
-34.0771,150.522,1,199.9029083251953,1.1100000143051147,55.70000076293945,56.60000228881836,-4.599999904632568,105.0999984741211,53.1,2.7,17.700000762939453,0.0,22.100000381469727,10.300000190734863,0.699999988079071,3.1999998092651367
-34.984874,149.09543,0,205.69650268554688,0.9260000586509705,41.10000228881836,67.4000015258789,-4.5,116.80000305175781,43.1,2.2,3.0,0.0,21.299999237060547,7.599999904632568,0.7599999904632568,3.1999998092651367
-37.92502,145.326728,1,196.10186767578125,1.061000108718872,59.10000228881836,18.700000762939453,-5.599999904632568,116.0999984741211,73.10000000000001,3.7,92.30000305175781,0.0,20.299999237060547,9.09999942779541,0.5899999737739563,4.699999809265137
-35.444736,148.217283,0,209.69927978515625,0.9030000567436218,50.79999923706055,38.79999923706055,-5.0,120.9000015258789,61.2,3.1,25.5,0.0,21.799999237060547,7.599999904632568,0.7699999809265137,3.0999999046325684
-35.211735,149.237769,0,204.29611206054688,0.9040000438690186,39.0,65.30000305175781,-4.599999904632568,117.0999984741211,41.800000000000004,2.1,2.5,0.0,20.5,7.0,0.6699999570846558,3.299999952316284
-34.675948,143.705219,0,230.1031951904297,0.9670000672340393,11.699999809265137,146.90000915527344,-3.0,161.8000030517578,12.3,0.6000000000000001,0.800000011920929,0.0,26.399999618530273,11.199999809265137,1.559999942779541,3.0999999046325684
-35.782795,147.448031,1,213.09852600097656,0.9660000205039978,38.60000228881836,74.5,-4.900000095367432,123.4000015258789,38.900000000000006,1.9000000000000001,13.199999809265137,0.0,22.899999618530273,8.800000190734863,0.8999999761581421,2.8999998569488525
-34.285102,150.243522,1,202.5036163330078,1.027999997138977,42.5,53.60000228881836,-4.599999904632568,104.80000305175781,47.1,2.4000000000000004,19.399999618530273,0.0,21.899999618530273,9.399999618530273,0.7099999785423279,3.0
-35.100136,149.373532,1,205.00030517578125,0.9120000600814819,37.79999923706055,62.79999923706055,-4.599999904632568,116.5999984741211,39.6,2.0,3.4000000953674316,0.0,20.799999237060547,7.299999713897705,0.6800000071525574,3.299999952316284
-35.456636,149.138897,0,204.3029327392578,0.8660000562667847,37.400001525878906,58.5,-4.599999904632568,114.0999984741211,43.2,2.2,3.9000000953674316,0.0,19.799999237060547,6.299999713897705,0.5899999737739563,3.3999998569488525
-34.284525,148.307785,1,211.49806213378906,0.9340000152587891,33.900001525878906,90.5999984741211,-4.5,131.6999969482422,37.4,1.9000000000000001,2.700000047683716,0.0,23.69999885559082,8.699999809265137,1.100000023841858,3.299999952316284
-36.0708,146.852,1,213.80271911621094,0.9740000367164612,35.900001525878906,82.80000305175781,-4.400000095367432,126.70000457763672,38.2,1.9000000000000001,9.90000057220459,0.0,23.19999885559082,9.699999809265137,0.9699999690055847,3.0
-32.512773,147.666211,0,230.703369140625,0.9650000333786011,18.80000114440918,121.70000457763672,-4.299999713897705,152.40000915527344,19.700000000000003,1.0,1.5,0.0,27.19999885559082,12.59999942779541,1.5999999046325684,3.0
-35.480351,148.426678,0,206.30337524414062,0.8230000138282776,56.60000228881836,24.200000762939453,-5.099999904632568,108.0999984741211,66.3,3.3000000000000003,55.60000228881836,0.0,19.5,5.099999904632568,0.5799999833106995,3.5
-34.8554,149.147,1,207.4969940185547,0.9220000505447388,39.10000228881836,67.30000305175781,-4.400000095367432,115.80000305175781,43.1,2.2,3.0,0.0,21.600000381469727,7.699999809265137,0.7799999713897705,3.1999998092651367
-34.916802,143.881709,0,225.70199584960938,0.9610000252723694,12.40000057220459,146.10000610351562,-2.8999998569488525,160.6999969482422,13.0,0.6000000000000001,0.699999988079071,0.0,26.299999237060547,11.09999942779541,1.5299999713897705,3.5
-38.152415,144.378035,1,195.39767456054688,1.1040000915527344,37.900001525878906,86.9000015258789,-4.400000095367432,120.9000015258789,39.2,2.0,2.4000000953674316,0.0,20.399999618530273,9.899999618530273,0.6100000143051147,5.599999904632568
-36.794114,145.386164,0,210.00167846679688,0.9660000205039978,38.20000076293945,91.5999984741211,-4.400000095367432,127.20000457763672,38.900000000000006,1.9000000000000001,10.0,0.0,22.69999885559082,9.5,0.9199999570846558,3.5999999046325684
-33.6193,150.161,1,209.09742736816406,0.9790000319480896,41.29999923706055,49.900001525878906,-4.599999904632568,104.30000305175781,48.0,2.4000000000000004,16.600000381469727,0.0,20.69999885559082,8.899999618530273,0.7099999785423279,3.0
-33.727419,144.789485,0,234.6964569091797,1.0099999904632568,16.80000114440918,131.0,-2.700000047683716,153.5,17.7,0.9,0.6000000238418579,0.0,27.299999237060547,11.899999618530273,1.4900000095367432,3.0
-38.209765,144.18425,0,194.99755859375,1.0540000200271606,41.60000228881836,74.5,-4.5,115.80000305175781,44.2,2.2,7.200000286102295,0.0,19.399999618530273,9.09999942779541,0.5899999737739563,5.199999809265137
-34.018556,146.806656,0,220.59658813476562,0.9640000462532043,23.30000114440918,122.5,-3.0999999046325684,147.8000030517578,24.5,1.2000000000000002,1.5,0.0,26.0,12.0,1.5,3.0999999046325684
-35.2757,143.039212,0,220.3965301513672,0.9410000443458557,18.0,144.90000915527344,-3.0,162.90000915527344,18.900000000000002,0.9,0.5,0.0,25.599998474121094,10.300000190734863,1.459999918937683,3.6999998092651367
-37.2055,145.681,1,204.89627075195312,0.987000048160553,46.20000076293945,62.0,-4.699999809265137,116.70000457763672,52.5,2.6,24.5,0.0,21.399999618530273,8.300000190734863,0.7699999809265137,3.8899998664855957
-36.557624,146.077986,1,207.40097045898438,0.9740000367164612,40.5,75.0999984741211,-3.8999998569488525,122.0,44.1,2.2,14.5,0.0,23.0,9.5,0.9300000071525574,3.299999952316284
-36.097515,146.638735,0,212.89846801757812,0.9670000672340393,34.400001525878906,85.4000015258789,-4.299999713897705,128.1999969482422,35.9,1.8,9.199999809265137,0.0,23.19999885559082,9.5,0.9899999499320984,3.0999999046325684
-36.398464,150.060302,1,199.39877319335938,1.3350000381469727,52.79999923706055,52.0,-4.799999713897705,106.0999984741211,56.300000000000004,2.8000000000000003,13.800000190734863,0.0,21.100000381469727,12.399999618530273,0.5099999904632568,4.699999809265137
-36.723858,144.306887,1,215.0990753173828,0.9600000381469727,33.60000228881836,105.70000457763672,-3.3999998569488525,132.5,34.800000000000004,1.7000000000000002,8.199999809265137,0.0,22.19999885559082,8.699999809265137,0.9399999976158142,3.8999998569488525
-33.3986,149.469,1,219.99642944335938,0.9510000348091125,35.20000076293945,58.400001525878906,-4.0,116.9000015258789,37.0,1.9000000000000001,3.5,0.0,21.299999237060547,8.0,0.85999995470047,3.379999876022339
-35.046703,144.152692,0,225.3018798828125,0.9670000672340393,16.899999618530273,141.10000610351562,-2.8999998569488525,158.60000610351562,17.8,0.9,0.6000000238418579,0.0,26.299999237060547,11.199999809265137,1.5199999809265137,3.5
-35.3424,149.342,1,206.49671936035156,0.8910000324249268,36.20000076293945,63.79999923706055,-4.699999809265137,114.70000457763672,38.0,1.9000000000000001,2.200000047683716,0.0,20.100000381469727,6.699999809265137,0.5899999737739563,3.1999998092651367
-37.6087,143.587,1,202.79969787597656,0.9450000524520874,38.0,62.5,-3.3999998569488525,110.5999984741211,47.7,2.4000000000000004,19.100000381469727,0.0,18.69999885559082,6.799999713897705,0.5799999833106995,4.5
-33.850392,147.681376,0,216.20071411132812,0.9480000734329224,22.80000114440918,115.5999984741211,-3.799999952316284,152.8000030517578,23.900000000000002,1.2000000000000002,1.7000000476837158,0.0,26.099998474121094,11.399999618530273,1.5,3.1999998092651367
-37.538663,147.778758,0,190.5983123779297,0.9530000686645508,41.5,52.900001525878906,-4.599999904632568,114.5999984741211,43.300000000000004,2.2,11.5,0.0,20.19999885559082,8.0,0.5699999928474426,3.5999999046325684
-37.270073,145.282052,1,206.89682006835938,0.937000036239624,49.20000076293945,44.10000228881836,-4.199999809265137,112.0999984741211,74.0,3.8000000000000003,30.100000381469727,0.0,20.5,7.599999904632568,0.6699999570846558,4.099999904632568
-34.4461,150.448,1,198.59854125976562,1.0200001001358032,51.10000228881836,39.0,-5.0,100.20000457763672,52.300000000000004,2.6,29.700000762939453,0.0,20.299999237060547,9.09999942779541,0.5899999737739563,3.6999998092651367
-38.528687,145.783973,1,186.4031982421875,1.1320000886917114,57.70000076293945,20.100000381469727,-5.599999904632568,109.5,78.30000000000001,3.9000000000000004,100.30000305175781,0.0,19.799999237060547,9.699999809265137,0.5199999809265137,5.199999809265137
-37.841535,145.136977,1,198.1984405517578,1.069000005722046,55.29999923706055,50.10000228881836,-5.0,125.5999984741211,59.300000000000004,3.0,25.5,0.0,21.19999885559082,10.09999942779541,0.699999988079071,4.900000095367432
-34.942505,149.248978,1,205.49644470214844,0.9150000214576721,39.79999923706055,60.900001525878906,-4.5,115.5999984741211,44.0,2.2,4.300000190734863,0.0,20.899999618530273,7.5,0.7299999594688416,3.299999952316284
-35.2351,149.161,1,204.00003051757812,0.9170000553131104,38.10000228881836,67.4000015258789,-4.599999904632568,118.0,40.0,2.0,1.899999976158142,0.0,20.899999618530273,7.299999713897705,0.6899999976158142,3.299999952316284
-37.836058,147.694374,0,189.59808349609375,1.0870000123977661,37.20000076293945,60.29999923706055,-4.699999809265137,123.0999984741211,38.800000000000004,1.9000000000000001,7.200000286102295,0.0,21.5,9.699999809265137,0.6100000143051147,4.599999904632568
-34.560984,150.823749,1,196.59799194335938,1.4040000438690186,73.4000015258789,40.29999923706055,-4.699999809265137,121.0999984741211,68.60000000000001,3.4000000000000004,34.400001525878906,0.0,23.299999237060547,13.899999618530273,0.6800000071525574,4.5
-36.240736,146.994757,0,210.89791870117188,0.971000075340271,45.0,58.900001525878906,-4.400000095367432,120.4000015258789,46.2,2.3000000000000003,18.100000381469727,0.0,22.69999885559082,9.09999942779541,0.8999999761581421,2.8999998569488525
-38.141217,141.928189,0,188.09967041015625,1.1150000095367432,52.20000076293945,55.900001525878906,-3.299999952316284,100.9000015258789,54.300000000000004,2.7,31.0,0.0,19.399999618530273,8.899999618530273,0.4699999988079071,5.699999809265137
-37.905508,144.28225,0,196.99810791015625,1.0240000486373901,37.5,82.30000305175781,-4.299999713897705,121.80000305175781,39.2,2.0,2.6000001430511475,0.0,20.299999237060547,9.0,0.6599999666213989,4.900000095367432
-36.912464,140.374872,0,201.99948120117188,1.0509999990463257,39.400001525878906,79.0,-3.3999998569488525,120.5999984741211,38.2,1.9000000000000001,10.600000381469727,0.0,21.5,8.399999618530273,0.7299999594688416,4.099999904632568
-33.421471,147.20007,0,221.70089721679688,0.9300000667572021,19.899999618530273,117.5999984741211,-3.799999952316284,152.6999969482422,20.8,1.0,1.5,0.0,26.599998474121094,12.799999237060547,1.5499999523162842,3.1999998092651367
-36.618134,144.633851,0,216.00332641601562,0.9660000205039978,32.29999923706055,113.70000457763672,-3.8999998569488525,133.6999969482422,34.6,1.7000000000000002,5.5,0.0,23.0,9.59999942779541,1.0199999809265137,3.5999999046325684
-33.569118,150.657334,1,202.3992919921875,1.1500000953674316,56.79999923706055,51.20000076293945,-4.599999904632568,110.20000457763672,60.800000000000004,3.0,11.600000381469727,0.0,23.5,11.199999809265137,0.7999999523162842,2.8999998569488525
-31.826889,149.232244,1,228.30014038085938,1.027000069618225,33.29999923706055,103.0,-4.0,144.90000915527344,35.0,1.8,2.700000047683716,0.0,25.899999618530273,11.300000190734863,1.3899999856948853,3.299999952316284
-36.661747,145.669615,0,208.69732666015625,0.984000027179718,40.20000076293945,88.80000305175781,-4.199999809265137,126.4000015258789,40.5,2.0,12.40000057220459,0.0,23.19999885559082,9.899999618530273,0.9799999594688416,3.5
-38.119078,146.021973,1,189.20396423339844,1.0520000457763672,53.900001525878906,14.40000057220459,-6.0,110.5,74.2,3.7,100.4000015258789,0.0,20.299999237060547,8.5,0.6100000143051147,3.5999999046325684
-35.988041,148.11838,0,207.19873046875,0.9170000553131104,50.0,39.900001525878906,-6.0,117.9000015258789,60.400000000000006,3.0,37.900001525878906,0.0,21.19999885559082,6.599999904632568,0.699999988079071,3.0
-37.856436,145.319714,1,195.7977752685547,0.9900000691413879,59.10000228881836,3.0,-4.599999904632568,108.70000457763672,92.5,4.6000000000000005,155.0,0.0,18.799999237060547,7.799999713897705,0.5299999713897705,5.0
-33.836719,151.053018,1,198.80172729492188,1.38100004196167,54.20000076293945,53.29999923706055,-4.400000095367432,116.0999984741211,53.6,2.7,22.399999618530273,0.0,24.399999618530273,14.09999942779541,0.75,4.5
-36.822406,142.407266,0,213.79696655273438,0.9590000510215759,29.399999618530273,99.20000457763672,-2.5999999046325684,128.60000610351562,29.5,1.5,7.900000095367432,0.0,21.600000381469727,7.899999618530273,0.9099999666213989,4.299999713897705
-37.5479,145.124,1,204.400146484375,1.0170000791549683,42.60000228881836,51.5,-5.0,120.0,50.0,2.5,16.200000762939453,0.0,20.899999618530273,8.699999809265137,0.699999988079071,4.299999713897705
-34.154022,150.503451,1,199.302734375,1.1130000352859497,55.5,57.0,-4.699999809265137,105.30000305175781,53.2,2.7,17.899999618530273,0.0,22.0,10.300000190734863,0.699999988079071,3.299999952316284
-37.793964,145.303467,1,199.50279235839844,1.062000036239624,58.900001525878906,31.100000381469727,-5.199999809265137,120.9000015258789,67.2,3.4000000000000004,43.60000228881836,0.0,21.100000381469727,9.399999618530273,0.699999988079071,4.299999713897705
-36.16478,149.738221,0,201.90345764160156,1.13100004196167,46.29999923706055,50.70000076293945,-4.400000095367432,111.9000015258789,48.0,2.4000000000000004,11.600000381469727,0.0,22.0,10.09999942779541,0.5899999737739563,3.3999998569488525
-37.543644,149.021866,0,189.7029571533203,1.096000075340271,63.5,20.80000114440918,-4.900000095367432,102.70000457763672,65.0,3.3000000000000003,22.30000114440918,0.0,19.899999618530273,9.800000190734863,0.5099999904632568,4.0
-36.8983,144.804,1,214.29885864257812,0.9540000557899475,35.10000228881836,98.5,-4.0,126.5,36.6,1.8,8.100000381469727,0.0,22.299999237060547,9.09999942779541,0.8999999761581421,3.6999998092651367
-37.988021,147.121442,1,187.69955444335938,1.0150001049041748,35.79999923706055,61.0,-5.5,119.30000305175781,37.0,1.9000000000000001,7.5,0.0,21.399999618530273,9.5,0.6499999761581421,3.6999998092651367
-38.246171,143.900143,0,194.59744262695312,1.0500000715255737,40.29999923706055,75.0999984741211,-4.400000095367432,114.5999984741211,45.6,2.3000000000000003,13.5,0.0,19.399999618530273,8.800000190734863,0.5600000023841858,5.099999904632568
-35.2151,149.02,1,205.69839477539062,0.9290000200271606,36.79999923706055,68.70000457763672,-4.5,121.0999984741211,38.6,1.9000000000000001,2.5,0.0,21.69999885559082,7.699999809265137,0.7400000095367432,3.1999998092651367
-35.5626,149.814,1,203.50389099121094,0.9760000705718994,35.900001525878906,47.900001525878906,-4.699999809265137,108.0,42.2,2.1,8.199999809265137,0.0,20.299999237060547,7.799999713897705,0.5199999809265137,3.5999999046325684
-36.42932,148.358872,1,183.49839782714844,0.6070000529289246,59.0,0.0,-3.5999999046325684,85.20000457763672,113.60000000000001,10.600000000000001,87.5999984741211,0.0,11.800000190734863,1.5999999046325684,0.32999998331069946,5.5
-32.570057,148.935248,0,226.1020965576172,1.0780000686645508,31.399999618530273,95.9000015258789,-4.099999904632568,143.1999969482422,32.9,1.6,2.299999952316284,0.0,26.099998474121094,11.300000190734863,1.3700000047683716,3.1999998092651367
-37.570488,149.762933,1,189.29998779296875,1.319000005722046,50.60000228881836,33.0,-5.599999904632568,94.5,61.800000000000004,3.1,13.699999809265137,0.0,19.899999618530273,12.799999237060547,0.4099999964237213,4.900000095367432
-35.785043,148.34682,0,206.9970703125,0.9000000357627869,49.400001525878906,37.400001525878906,-5.099999904632568,116.0999984741211,64.0,3.2,41.20000076293945,0.0,20.899999618530273,5.799999713897705,0.6399999856948853,3.1999998092651367
-36.767292,148.716562,0,199.00338745117188,0.9420000314712524,31.0,52.79999923706055,-4.199999809265137,113.30000305175781,33.1,1.7000000000000002,2.5,0.0,21.100000381469727,7.699999809265137,0.6499999761581421,3.1999998092651367
-35.813608,146.003078,1,219.70034790039062,0.9800000190734863,23.5,119.9000015258789,-4.0,140.5,23.5,1.2000000000000002,2.700000047683716,0.0,25.19999885559082,10.800000190734863,1.1999999284744263,3.299999952316284
-36.371598,145.449455,1,214.29885864257812,0.9760000705718994,31.5,108.5999984741211,-3.799999952316284,131.1999969482422,31.8,1.6,5.400000095367432,0.0,23.69999885559082,10.300000190734863,1.059999942779541,3.1999998092651367
-33.737506,149.546929,0,216.09934997558594,0.8690000176429749,43.60000228881836,50.400001525878906,-4.699999809265137,107.5,44.2,2.2,7.400000095367432,0.0,19.799999237060547,7.099999904632568,0.7199999690055847,3.6599998474121094
-33.4493,150.635,1,200.90318298339844,1.099000096321106,59.5,38.10000228881836,-4.599999904632568,108.70000457763672,67.3,3.4000000000000004,14.40000057220459,0.0,22.399999618530273,10.59999942779541,0.7299999594688416,2.8999998569488525
-34.456427,149.245898,0,210.6978759765625,0.8530000448226929,43.400001525878906,54.900001525878906,-4.599999904632568,114.9000015258789,46.800000000000004,2.3000000000000003,6.5,0.0,20.600000381469727,7.0,0.7299999594688416,3.5999999046325684
-37.279893,141.500049,0,201.89918518066406,0.9890000224113464,43.5,74.4000015258789,-2.3999998569488525,111.4000015258789,41.0,2.0,18.200000762939453,0.0,20.5,7.399999618530273,0.6499999761581421,4.099999904632568
-33.9889,151.026,1,200.30300903320312,1.3730000257492065,60.70000076293945,55.10000228881836,-4.299999713897705,121.0,55.6,2.8000000000000003,25.80000114440918,0.0,23.799999237060547,13.799999237060547,0.75,4.299999713897705
